training_row_id,row_origin,raw_file,line,plan_date,pub_date,session_date,packet_id,setup_level,swept_low,recovered_level,entry_price,entry_timestamp_et,source_mode,source_confidence_score,significant_low_score,prior_touch_count,prior_hold_minutes,prior_bounce_points,major_source_bonus,flush_depth,flush_depth_ticks,approach_velocity,multi_level_flush_count,volume_on_trap_bar,median_volume_30m,flush_score,reclaim_score,reclaim_close_location,reclaim_range,acceptance_closes_above_L,non_acceptance_score,non_acceptance_score_with_outcome_audit,non_acceptance_closes,reclaim_minutes_from_trap,squeeze_score,candidate_score,target_room,risk_to_sweep,target_R,next_trusted_level_above,next_trusted_level_source,next_trusted_level_role,next_trusted_level_pub_date,time_of_day_bucket,visual_sanity_status,source_blocker_count,bars_available,window_csv,acceptance_family_model,hard_reject,hard_reject_reasons
packet-b77c2f17ed0816e9,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2416,2026-04-20,2026-04-19,2026-04-20,mancini-es1m:2026-04-20T0811:7139.0:24d5067940e1,7139.0,7134.75,7139.0,7141.0,2026-04-20T08:11:00-04:00,data_context,0.2,0.3625,10,18.0,2.0,0.0,4.25,17.0,12.75,1,9439.0,371.0,0.7026,1.0,0.6667,2.25,16,0.0,0.1,0,3.0,0.735,0.6481,25.0,6.5,3.8462,7166.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-19,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260420_0811_7139.0_24d5067940e1.csv,simple_reclaim_unclassified,true,sr_list_only
packet-cff4b6fec80f7ad0,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,1950,2026-04-20,2026-04-19,2026-04-20,mancini-es1m:2026-04-20T0832:7147.0:419ee4aff98b,7147.0,7139.5,7147.0,7149.5,2026-04-20T08:32:00-04:00,data_context,0.2,0.3063,1,0.0,0.5,1.0,7.5,30.0,0.8,0,370.0,445.0,0.5113,1.0,0.6364,2.75,7,0.8,0.8,2,14.0,0.6862,0.5861,16.5,10.25,1.6098,7166.0,daily_plan_text,FIRST_SUPPORT_CAUTION,2026-04-19,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260420_0832_7147.0_419ee4aff98b.csv,non_acceptance_protocol,true,sr_list_only
packet-7970514813fec54b,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,156,2026-04-20,2026-04-19,2026-04-20,mancini-es1m:2026-04-20T0857:7153.0:33347074898e,7153.0,7144.5,7153.0,7158.5,2026-04-20T08:57:00-04:00,data_context,0.2,0.5354,6,8.0,1.5,1.0,8.5,34.0,2.0,1,2444.0,1619.0,0.8176,1.0,0.625,2.0,7,0.5,0.5,1,15.0,0.532,0.6738,7.5,14.25,0.5263,7166.0,daily_plan_text,SUPPORT_LEVEL,2026-04-19,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260420_0857_7153.0_33347074898e.csv,classic_acceptance_second_attempt_reclaim,true,sr_list_only
packet-f9fb140270f548cc,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,794,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T1447:7086.0:69876f9279db,7086.0,7085.0,7086.0,7101.25,2026-04-21T14:47:00-04:00,data_context,0.2,0.2,0,0.0,0.0,1.0,1.0,4.0,4.1154,0,10314.0,3661.0,0.4938,0.85,0.7,7.5,16,0.7,0.7,16,3.0,0.632,0.5077,18.75,16.5,1.1364,7120.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-20,afternoon,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1447_7086.0_69876f9279db.csv,non_acceptance_protocol,true,sr_list_only
packet-49c178f36ea6b316,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,156,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T1449:7095.0:475069d6aaa9,7095.0,7085.0,7095.0,7099.25,2026-04-21T14:49:00-04:00,data_context,0.2,0.4021,2,1.0,16.0,0.0,10.0,40.0,4.1154,1,10314.0,3661.0,0.8667,1.0,0.7727,5.5,3,0.4,0.4,0,5.0,0.6689,0.6776,20.75,14.5,1.431,7120.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-20,afternoon,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1449_7095.0_475069d6aaa9.csv,classic_acceptance_second_attempt_reclaim,true,sr_list_only;immediate_failure_after_reclaim
packet-57074c400fd6ed7a,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,464,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T1215:7104.0:a3ee39a214fd,7104.0,7096.75,7104.0,7105.75,2026-04-21T12:15:00-04:00,data_context,0.2,0.6417,7,8.0,10.0,1.0,7.25,29.0,0.95,0,4601.0,3118.0,0.5835,1.0,0.5714,3.5,3,0.0,0.0,0,,0.6576,0.6786,14.25,9.25,1.5405,7120.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-20,midday,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1215_7104.0_a3ee39a214fd.csv,classic_acceptance_second_attempt_reclaim,true,sr_list_only;immediate_failure_after_reclaim
packet-0bedae586912e63a,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,641,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T1210:7110.0:50f6105f00c0,7110.0,7096.75,7110.0,7110.25,2026-04-21T12:10:00-04:00,data_context,0.2,0.4208,8,7.0,8.5,0.0,13.25,53.0,0.95,1,4601.0,3118.0,0.683,0.7167,0.5833,9.0,1,0.0,0.0,0,,0.5536,0.5517,9.75,13.75,0.7091,7120.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-20,midday,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1210_7110.0_50f6105f00c0.csv,simple_reclaim_unclassified,true,sr_list_only;immediate_failure_after_reclaim
packet-083868b8d24b32aa,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2244,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T1147:7116.0:0f18cf305c88,7116.0,7113.5,7116.0,7123.0,2026-04-21T11:47:00-04:00,data_context,1.0,0.4479,4,14.0,9.5,0.0,2.5,10.0,0.7292,0,3265.0,1909.0,0.3716,1.0,0.8333,1.5,12,0.7,0.7,7,,0.015,0.5393,-3.0,9.75,-0.3077,7120.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-20,midday,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1147_7116.0_0f18cf305c88.csv,non_acceptance_protocol,true,target_missing_or_below_entry
packet-52648b3f17ce7fa7,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,156,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T1008:7121.0:93909238342d,7121.0,7120.75,7121.0,7133.75,2026-04-21T10:08:00-04:00,data_context,0.2,0.5115,2,1.0,8.75,1.0,0.25,1.0,1.8438,0,5760.0,3922.0,0.3883,1.0,0.55,5.0,16,0.7,0.8,16,3.0,0.635,0.6025,13.25,13.25,1.0,7147.0,daily_plan_text,FIRST_SUPPORT_CAUTION,2026-04-20,rth_open,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1008_7121.0_93909238342d.csv,non_acceptance_protocol,true,sr_list_only
packet-ff5c31a3b1ad04fc,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2065,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T1009:7125.0:f658c3c64aec,7125.0,7120.75,7125.0,7136.75,2026-04-21T10:09:00-04:00,data_context,1.0,0.6125,4,3.0,8.5,1.0,4.25,17.0,1.8438,1,5760.0,3922.0,0.6299,1.0,0.7647,4.25,16,0.7,0.7,16,4.0,0.5888,0.7469,10.25,16.25,0.6308,7147.0,daily_plan_text,RESISTANCE_ONLY,2026-04-20,rth_open,training_candidate,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1009_7125.0_f658c3c64aec.csv,non_acceptance_protocol,false,
packet-5cdae184692de708,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,1291,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T1010:7126.0:59b2b2f93767,7126.0,7120.75,7126.0,7139.5,2026-04-21T10:10:00-04:00,data_context,0.2,0.4,4,3.0,7.5,0.0,5.25,21.0,1.8438,2,5760.0,3922.0,0.7404,1.0,0.8,3.75,16,0.7,0.7,15,5.0,0.5406,0.6262,7.5,19.0,0.3947,7147.0,daily_plan_text,RESISTANCE_ONLY,2026-04-20,rth_open,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1010_7126.0_59b2b2f93767.csv,non_acceptance_protocol,true,sr_list_only
packet-dc68f8d4dd1dd1ca,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,156,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T1012:7135.0:7469ae980e21,7135.0,7120.75,7135.0,7137.75,2026-04-21T10:12:00-04:00,data_context,0.2,0.4708,2,1.0,5.5,1.0,14.25,57.0,1.8438,3,5760.0,3922.0,0.9273,0.8,0.4167,3.0,4,0.0,0.0,0,7.0,0.577,0.6386,9.25,17.25,0.5362,7147.0,daily_plan_text,RESISTANCE_ONLY,2026-04-20,rth_open,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1012_7135.0_7469ae980e21.csv,classic_acceptance_second_attempt_reclaim,true,sr_list_only
packet-c6f543e345f0130b,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2275,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-21T0838:7148.0:620a47ce7a39,7148.0,7147.0,7148.0,7149.0,2026-04-21T08:38:00-04:00,data_context,0.2,0.3844,3,3.0,6.25,0.0,1.0,4.0,1.8889,0,3603.0,641.0,0.4799,0.8,0.1667,3.0,16,0.7,0.8,12,,0.5572,0.5235,4.0,2.25,1.7778,7153.0,daily_plan_text,RESISTANCE_ONLY,2026-04-20,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_0838_7148.0_620a47ce7a39.csv,non_acceptance_protocol,true,sr_list_only
packet-1e5793993c26ba26,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,641,2026-04-21,2026-04-20,2026-04-21,mancini-es1m:2026-04-20T2033:7160.0:9e8f1e81d547,7160.0,7157.5,7160.0,7161.25,2026-04-20T20:33:00-04:00,data_context,1.0,0.3312,6,12.0,0.5,0.0,2.5,10.0,0.07,0,92.0,92.0,0.2181,1.0,0.8,1.25,16,0.0,0.1,0,13.0,0.6828,0.613,7.75,4.0,1.9375,7169.0,daily_plan_text,RESISTANCE_ONLY,2026-04-20,post_rth,insufficient_visual_context,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260420_2033_7160.0_9e8f1e81d547.csv,simple_reclaim_unclassified,false,
packet-11ad18acada7f138,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,156,2026-04-22,2026-04-21,2026-04-22,mancini-es1m:2026-04-21T1753:7121.0:ac4d423be8d1,7121.0,,7121.0,7123.0,2026-04-21T17:53:00-04:00,data_context,0.8,0.0,0,0.0,0.0,0.0,,,,0,358.0,244.0,0.1467,0.8,0.0,1.25,16,0.4,0.5,0,,0.7,0.4493,11.0,,44.0,7134.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-21,post_rth,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1753_7121.0_ac4d423be8d1.csv,simple_reclaim_unclassified,false,
packet-8cf47f43f37aded7,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2084,2026-04-22,2026-04-21,2026-04-22,mancini-es1m:2026-04-21T1756:7121.5:782d3124881c,7121.5,7121.25,7121.5,7123.0,2026-04-21T17:56:00-04:00,data_context,0.2,0.0,0,0.0,0.0,0.0,0.25,1.0,3.0,0,130.0,130.0,0.3609,0.8,0.0,1.25,16,0.4,0.5,0,3.0,0.7,0.4322,11.0,2.0,5.5,7134.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-21,post_rth,insufficient_visual_context,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1756_7121.5_782d3124881c.csv,simple_reclaim_unclassified,false,
packet-184f68cf6fd34bb3,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2084,2026-04-22,2026-04-21,2026-04-22,mancini-es1m:2026-04-21T1756:7121.75:c16681604480,7121.75,7121.25,7121.75,7123.0,2026-04-21T17:56:00-04:00,data_context,0.2,0.0,0,0.0,0.0,0.0,0.5,2.0,3.0,1,130.0,130.0,0.4385,0.8,0.0,1.25,16,0.4,0.5,0,3.0,0.7,0.4477,11.0,2.0,5.5,7134.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-21,post_rth,insufficient_visual_context,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1756_7121.75_c16681604480.csv,simple_reclaim_unclassified,false,
packet-3494930f816e2bfd,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2086,2026-04-22,2026-04-21,2026-04-22,mancini-es1m:2026-04-21T1851:7130.0:cd0eb694dd72,7130.0,7125.75,7130.0,7130.75,2026-04-21T18:51:00-04:00,data_context,1.0,0.2,0,0.0,0.0,1.0,4.25,17.0,0.1324,1,36.0,42.0,0.3549,0.8,0.0,0.5,16,0.0,0.1,0,15.0,0.3493,0.4908,3.25,5.25,0.619,7134.0,daily_plan_text,RESISTANCE_ONLY,2026-04-21,post_rth,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1851_7130.0_cd0eb694dd72.csv,simple_reclaim_unclassified,false,
packet-d110354dbdcb8a2f,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2092,2026-04-22,2026-04-21,2026-04-22,mancini-es1m:2026-04-21T1913:7135.0:cca99af8e09a,7135.0,7130.25,7135.0,7137.0,2026-04-21T19:13:00-04:00,data_context,1.0,0.0,0,0.0,0.0,0.0,4.75,19.0,0.1429,0,74.0,70.0,0.3314,1.0,1.0,1.0,16,0.0,0.1,0,15.0,0.6286,0.542,10.0,7.0,1.4286,7147.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-21,post_rth,insufficient_visual_context,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_1913_7135.0_cca99af8e09a.csv,simple_reclaim_unclassified,false,
packet-41a5be6fa6fdc2d6,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2048,2026-04-22,2026-04-21,2026-04-22,mancini-es1m:2026-04-21T2040:7140.0:0551de6999a3,7140.0,7135.0,7140.0,7141.0,2026-04-21T20:40:00-04:00,data_context,1.0,0.1,1,0.0,0.0,0.0,5.0,20.0,0.125,0,93.0,82.0,0.3478,1.0,0.5,1.0,3,0.0,0.0,0,12.0,0.495,0.5436,6.0,6.25,0.96,7147.0,daily_plan_text,RESISTANCE_ONLY,2026-04-21,post_rth,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260421_2040_7140.0_0551de6999a3.csv,simple_reclaim_unclassified,true,immediate_failure_after_reclaim
packet-4512572bff4c3b6f,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,2082,2026-04-22,2026-04-21,2026-04-22,mancini-es1m:2026-04-22T1500:7170.0:5d93acc39c98,7170.0,7162.0,7170.0,7170.25,2026-04-22T15:02:00-04:00,data_context,1.0,0.0,0,0.0,0.0,0.0,8.0,32.0,0.1053,0,1690.0,1352.0,0.4882,0.8,0.4211,4.75,7,0.0,0.0,0,17.0,0.1392,0.4255,0.75,8.5,0.0882,7171.0,daily_plan_text,RESISTANCE_ONLY,2026-04-21,power_hour,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260422_1500_7170.0_5d93acc39c98.csv,classic_acceptance_backtest_from_below,true,target_too_close_for_slippage
packet-3943c9997059366e,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,794,2026-04-23,2026-04-22,2026-04-23,mancini-es1m:2026-04-23T1250:7086.0:bce63b515a40,7086.0,7079.25,7086.0,7092.0,2026-04-23T12:50:00-04:00,data_context,0.2,0.4094,1,0.0,8.75,1.0,6.75,27.0,4.9545,1,11256.0,6688.0,0.7803,0.85,0.7073,10.25,16,0.7,0.7,16,4.0,0.4948,0.5899,7.0,13.0,0.5385,7099.0,daily_plan_text,SUPPORT_LEVEL,2026-04-22,midday,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260423_1250_7086.0_bce63b515a40.csv,non_acceptance_protocol,true,sr_list_only
packet-bede2e41b22b6324,packet_observation,data/research/mancini/The Longer Mancini Logs.txt,1950,2026-04-23,2026-04-22,2026-04-23,mancini-es1m:2026-04-23T1256:7093.0:b62c6a385891,7093.0,7079.25,7093.0,7119.0,2026-04-23T12:56:00-04:00,data_context,0.2,0.376,3,2.0,5.75,0.0,13.75,55.0,4.9545,2,11256.0,6688.0,0.9016,0.65,0.0556,9.0,16,0.7,0.7,16,10.0,0.015,0.4723,-20.0,40.0,-0.5,7099.0,daily_plan_text,RESISTANCE_ONLY,2026-04-22,midday,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260423_1256_7093.0_b62c6a385891.csv,non_acceptance_protocol,true,sr_list_only;target_missing_or_below_entry
